"","docname","Segment","WPS","WC","Sixltr","Dic","x1_function","x2_pronoun","x3_ppron","x4_i","x5_we","x6_you","x7_shehe","x8_they","x9_ipron","x10_article","x11_prep","x12_auxverb","x13_adverb","x14_conj","x15_negate","x20_verb","x21_adj","x22_compare","x23_interrog","x24_number","x25_quant","x30_affect","x31_posemo","x32_negemo","x33_anx","x34_anger","x35_sad","x40_social","x41_family","x42_friend","x43_female","x44_male","x50_cogproc","x51_insight","x52_cause","x53_discrep","x54_tentat","x55_certain","x56_differ","x60_percept","x61_see","x62_hear","x63_feel","x70_bio","x71_body","x72_health","x73_sexual","x74_ingest","x80_drives","x81_affiliation","x82_achieve","x83_power","x84_reward","x85_risk","x90_focuspast","x91_focuspresent","x92_focusfuture","x100_relativ","x101_motion","x102_space","x103_time","x110_work","x111_leisure","x112_home","x113_money","x114_relig","x115_death","x120_informal","x121_swear","x122_netspeak","x123_assent","x124_nonflu","x125_filler","AllPunc","Period","Comma","Colon","SemiC","QMark","Exclam","Dash","Quote","Apostro","Parenth","OtherP"
"44","R_31uOEwkN8Bd70us",44,16.5714285714286,116,9.48,210.34,44.83,9.48,8.62,3.45,1.72,0,2.59,0.86,0.86,10.34,12.07,3.45,4.31,8.62,0,11.21,1.72,0.86,1.72,0,0.86,2.59,0.86,1.72,0.86,0,0,7.76,0.86,0,0,3.45,1.72,0,0.86,0,0.86,0,0,2.59,1.72,0,0.86,2.59,1.72,0,0,0.86,6.03,1.72,0,0.86,3.45,0,0,8.62,1.72,13.79,2.59,7.76,3.45,0,0,0.86,0,0,0,0,0,0,0,0,0,8.62,5.17,2.59,0,0,0,0,0.86,0,0,0,7.76
"45","R_1jvqkRwlQzdcvql",45,21.8,109,13.76,251.38,47.71,8.26,7.34,0.92,0,0,1.83,4.59,0.92,8.26,20.18,3.67,1.83,7.34,0,10.09,2.75,0,0.92,0,0.92,2.75,2.75,0,0,0,0,10.09,0,1.83,1.83,0,0,0,0,0,0,0,0,1.83,0.92,0,0,10.09,0,0,0,10.09,11.01,3.67,0.92,1.83,4.59,0,0.92,8.26,2.75,21.1,1.83,9.17,9.17,1.83,4.59,0,0,0,0,0,0,0,0,0,0,6.42,4.59,1.83,0,0,0,0,0,0,0,0,6.42
"46","R_27Jq4F7m1aKthFX",46,16.2857142857143,114,12.28,257.89,45.61,11.4,10.53,4.39,5.26,0,0,0.88,0.88,4.39,15.79,7.02,6.14,5.26,0,13.16,5.26,3.51,0,5.26,1.75,2.63,1.75,0.88,0,0,0,7.02,0.88,0,0.88,0,3.51,0,0.88,0.88,0.88,0.88,1.75,0,0,0,0,0,0,0,0,0,10.53,6.14,0,1.75,0.88,1.75,0,9.65,2.63,23.68,6.14,8.77,9.65,0,0,0.88,4.39,0,0,0.88,0,0,0,0.88,0,12.28,6.14,3.51,0,0,0,0,0,2.63,2.63,0,12.28
"47","R_yHGgoe0AZxwXrIB",47,19.5,117,11.97,318.8,59.83,19.66,12.82,5.13,0,0,7.69,0,6.84,5.13,15.38,11.97,5.98,7.69,1.71,20.51,3.42,1.71,0.85,0.85,0,5.98,5.98,0,0,0,0,10.26,0.85,0,0,9.4,11.11,1.71,0,4.27,4.27,0.85,3.42,1.71,1.71,0,0,1.71,0,1.71,0,0,5.98,0.85,0.85,1.71,2.56,0,2.56,15.38,3.42,13.68,3.42,4.27,7.69,0,0.85,0,1.71,0,0,0.85,0,0,0,0.85,0,17.09,5.13,3.42,0,0,0,0,2.56,5.98,5.98,0,14.53
"48","R_WwmwTpkT0KUZ9VT",48,18.1666666666667,109,15.6,266.06,48.62,11.93,8.26,0,0,0,8.26,0,3.67,11.01,11.01,10.09,1.83,2.75,0.92,23.85,1.83,0.92,1.83,0.92,1.83,1.83,1.83,0,0,0,0,14.68,0,0,8.26,0.92,13.76,5.5,0,3.67,1.83,1.83,0.92,5.5,2.75,1.83,0.92,1.83,0.92,0.92,0,0,3.67,0.92,0,0.92,1.83,0,15.6,5.5,1.83,8.26,0.92,1.83,5.5,0,0,0,0,0,0,0,0,0,0,0,0,6.42,5.5,0.92,0,0,0,0,0,0,0,0,6.42
"49","R_3e1RGnuW9vAOtpB",49,18.1666666666667,109,13.76,333.03,60.55,19.27,13.76,10.09,0,0,3.67,0,5.5,3.67,9.17,13.76,11.01,9.17,1.83,25.69,0,0,0.92,1.83,1.83,1.83,0,1.83,0,0.92,0,11.01,4.59,0,3.67,2.75,22.94,2.75,2.75,9.17,8.26,0.92,5.5,0.92,0,0.92,0,0.92,0,0.92,0,0,4.59,1.83,0.92,0.92,0.92,0,4.59,11.93,1.83,12.84,3.67,4.59,4.59,0,0.92,0,1.83,0,0,0.92,0.92,0.92,0,0,0,6.42,4.59,0,0,0,0,0,0,1.83,1.83,0,6.42
"50","R_2CqfyziHbT6ORbG",50,13.875,111,18.02,234.23,44.14,13.51,9.01,5.41,0.9,0,2.7,0,4.5,10.81,9.01,9.01,1.8,5.41,0,15.32,0,0,0.9,0,0.9,4.5,3.6,0.9,0,0.9,0,10.81,3.6,0.9,4.5,0,8.11,0.9,1.8,1.8,2.7,0.9,0.9,0,0,0,0,2.7,0.9,0.9,0,0.9,9.01,0.9,2.7,2.7,2.7,0,1.8,10.81,1.8,5.41,0,1.8,3.6,2.7,0,0,0.9,0,0,0.9,0,0.9,0,0,0,18.02,6.31,5.41,0,0,0,0,0,6.31,6.31,0,18.02
"51","R_1OjWuH03lltufxH",51,15.7142857142857,110,13.64,300.91,57.27,14.55,10,0.91,8.18,0,0.91,0,4.55,9.09,8.18,7.27,11.82,10,0,13.64,1.82,0.91,0,0,4.55,2.73,1.82,0.91,0,0,0.91,11.82,0,0,0.91,0,13.64,1.82,0,2.73,0.91,3.64,6.36,1.82,0.91,0,0,1.82,0,0.91,0,0,11.82,10,0.91,0,0.91,0,4.55,9.09,2.73,17.27,6.36,9.09,6.36,0.91,2.73,0,0.91,0,0,0,0,0,0,0,0,10.91,6.36,4.55,0,0,0,0,0,0,0,0,10.91
"52","R_1f8bACUUewihY3e",52,16.5714285714286,116,11.21,307.76,56.9,15.52,13.79,5.17,0.86,0,7.76,0,1.72,5.17,13.79,13.79,3.45,6.03,1.72,22.41,2.59,0,0.86,0,3.45,6.03,3.45,2.59,0.86,0,0.86,12.93,2.59,0.86,9.48,0.86,9.48,0,0,0.86,4.31,1.72,3.45,2.59,2.59,0,0,1.72,0.86,0.86,0,0,5.17,3.45,0.86,0,0.86,0,3.45,16.38,3.45,13.79,2.59,6.03,5.17,0,0.86,0,0.86,0,0.86,0,0,0,0,0,0,6.9,5.17,0.86,0,0,0,0,0,0.86,0.86,0,6.9
"53","R_2SpEPxgCvejnxiB",53,22,110,16.36,322.73,59.09,13.64,10,3.64,1.82,0,4.55,0,3.64,4.55,18.18,13.64,9.09,8.18,0,18.18,2.73,1.82,0,1.82,3.64,0.91,0.91,0,0,0,0,10.91,0,2.73,0,4.55,15.45,0,0,5.45,7.27,2.73,4.55,0,0,0,0,0.91,0,0.91,0,0,10,5.45,3.64,0.91,0,0,0.91,15.45,1.82,21.82,2.73,10.91,8.18,3.64,1.82,0,0,0,0,0,0,0,0,0,0,11.82,4.55,1.82,0,0,0,0,0,3.64,3.64,0.91,10
"54","R_1g2ryu1ew7MhMYp",54,13.625,109,15.6,230.28,42.2,9.17,9.17,2.75,6.42,0,0,0,0,8.26,12.84,6.42,0.92,4.59,0,11.93,1.83,0,0,0.92,0,1.83,1.83,0,0,0,0,7.34,0,0,0,0,1.83,0,1.83,0,0,0,0,7.34,6.42,0.92,0,1.83,0,0,0,1.83,12.84,6.42,1.83,0.92,3.67,0,9.17,2.75,0,18.35,2.75,7.34,8.26,0,5.5,0,0,0,0,0,0,0,0,0,0,11.01,7.34,1.83,0,0,0,0,0,1.83,1.83,0,11.01
"55","R_3EgOvcnot7DHug8",55,16.1428571428571,113,11.5,307.96,51.33,15.04,13.27,6.19,2.65,0.88,3.54,0,1.77,7.08,11.5,8.85,3.54,6.19,3.54,20.35,4.42,0.88,0,0,1.77,5.31,4.42,0.88,0,0,0.88,13.27,0,2.65,0.88,2.65,8.85,0.88,0.88,2.65,0.88,1.77,2.65,2.65,1.77,0.88,0,2.65,0.88,0.88,0,0.88,7.96,2.65,0.88,2.65,1.77,0,4.42,14.16,4.42,22.12,3.54,10.62,7.96,0,0,0,0,0,0,0.88,0,0,0,0.88,0,8.85,0.88,0,0,0,0.88,3.54,0,3.54,3.54,0,8.85
"56","R_2YFFtjc8gPLcM0i",56,13.875,111,9.91,274.77,47.75,9.01,8.11,2.7,5.41,0,0,0,0.9,6.31,9.91,11.71,2.7,9.01,0.9,19.82,5.41,0,0,0,2.7,5.41,5.41,0,0,0,0,7.21,0,0,0,0,7.21,0,0,0.9,3.6,0.9,1.8,2.7,2.7,0,0,1.8,0,0,0,1.8,10.81,6.31,2.7,0,3.6,0,4.5,9.91,5.41,17.12,5.41,8.11,6.31,2.7,7.21,0,0.9,0,0,0,0,0,0,0,0,9.01,6.31,1.8,0,0,0,0,0,0.9,0.9,0,9.01
"57","R_2wNYuwoqpYcvrat",57,124,124,4.03,330.65,62.9,19.35,15.32,8.06,0,0,7.26,0,4.03,6.45,18.55,6.45,5.65,10.48,0.81,21.77,4.84,3.23,0,0,3.23,0.81,0,0.81,0,0,0.81,13.71,1.61,0,8.06,0,8.06,0.81,1.61,1.61,0.81,0,3.23,1.61,0,1.61,0,0,0,0,0,0,6.45,0.81,1.61,1.61,2.42,0,9.68,9.68,0.81,24.19,10.48,9.68,6.45,0.81,0.81,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58","R_PYfZCpRA2mbzXlD",58,18,108,12.96,247.22,44.44,9.26,2.78,0,0,0.93,0.93,0.93,6.48,7.41,13.89,7.41,4.63,5.56,0,12.96,5.56,3.7,2.78,0,1.85,2.78,2.78,0,0,0,0,3.7,0.93,0,0,0.93,12.04,3.7,2.78,0.93,0.93,0.93,4.63,6.48,2.78,0,3.7,0.93,0.93,0,0,0,2.78,0.93,0,1.85,0,0,0,11.11,0,21.3,4.63,7.41,9.26,0,1.85,0.93,1.85,0,0,0,0,0,0,0,0,13.89,4.63,7.41,0,0,0,0,0,1.85,1.85,0,13.89
"59","R_3e3KkOjFwOHTBEa",59,12.5555555555556,113,9.73,292.92,49.56,12.39,10.62,4.42,0.88,0,5.31,0,1.77,4.42,14.16,4.42,8.85,7.08,1.77,17.7,5.31,0.88,0,0,0.88,6.19,5.31,0.88,0,0,0.88,12.39,0,0.88,0.88,6.19,9.73,0,0,2.65,2.65,0,4.42,0,0,0,0,0.88,0,0,0,0.88,7.96,5.31,0.88,1.77,0.88,0,0.88,13.27,6.19,19.47,7.96,7.96,3.54,1.77,4.42,0,1.77,0,0,1.77,0,0.88,0,0.88,0,9.73,7.96,1.77,0,0,0,0,0,0,0,0,9.73
"60","R_wZF1z5PydtRHDX3",60,17.5,105,15.24,302.86,49.52,12.38,9.52,2.86,4.76,0,1.9,0,2.86,4.76,11.43,9.52,3.81,10.48,0.95,20,2.86,0,0,0,0.95,5.71,4.76,0.95,0.95,0,0,13.33,0.95,0,0,2.86,6.67,0.95,0,2.86,2.86,0.95,0.95,5.71,4.76,0.95,0,3.81,0,0,0,3.81,8.57,5.71,0.95,0.95,0.95,0,0,16.19,6.67,20,9.52,7.62,3.81,1.9,4.76,0,1.9,0,0.95,0,0,0,0,0,0,10.48,4.76,1.9,0,0,0,0.95,0,2.86,2.86,0,10.48
"61","R_2uUJGq604oLZElX",61,22.8,114,7.89,280.7,50,10.53,7.02,0,0,0,7.02,0,3.51,4.39,18.42,6.14,7.02,8.77,0,20.18,1.75,0.88,0.88,0,0.88,4.39,4.39,0,0,0,0,7.89,0,0,0,7.89,14.91,1.75,2.63,6.14,3.51,0.88,2.63,0.88,0,0,0.88,7.89,0,0,0,7.89,3.51,0,0,0,3.51,0,0.88,14.91,5.26,14.04,2.63,8.77,2.63,0,0.88,0,0,0,0,0.88,0,0,0.88,0,0,7.89,4.39,0.88,0.88,0,0,0,0.88,0.88,0.88,0,7.02
"62","R_0kOgYqrqi7nQCHf",62,13,117,10.26,265.81,55.56,16.24,10.26,5.13,0.85,0,3.42,0.85,5.98,9.4,12.82,10.26,1.71,4.27,0.85,14.53,3.42,0,0.85,0,3.42,3.42,3.42,0,0,0,0,9.4,0.85,0.85,0,4.27,5.98,0,0,0,2.56,0.85,2.56,5.13,2.56,1.71,0.85,0,0,0,0,0,5.13,2.56,0,2.56,0,0,2.56,10.26,2.56,12.82,4.27,4.27,4.27,0.85,7.69,0,0,0,0,0.85,0,0,0.85,0,0,8.55,7.69,0.85,0,0,0,0,0,0,0,0,8.55
"63","R_3Gd3t2ac7r3LMjk",63,28.5,114,10.53,326.32,56.14,14.91,12.28,7.02,4.39,0,0.88,0,2.63,5.26,14.04,9.65,5.26,8.77,0.88,24.56,3.51,2.63,0.88,0,2.63,2.63,2.63,0,0,0,0,8.77,0.88,0,0,1.75,14.91,3.51,0,4.39,6.14,0.88,4.39,4.39,3.51,0,0.88,0.88,0,0.88,0,0,9.65,7.02,0.88,0.88,0.88,0,1.75,20.18,3.51,20.18,5.26,9.65,5.26,0,0.88,0,0.88,0,0,0.88,0,0,0.88,0,0,7.02,3.51,1.75,0,0,0,0,0,1.75,1.75,0,7.02
"64","R_1d01dtr0qMVVs6w",64,28.5,114,8.77,337.72,64.91,15.79,11.4,7.89,0.88,0,2.63,0,4.39,1.75,14.91,15.79,9.65,8.77,2.63,23.68,5.26,2.63,1.75,0.88,3.51,6.14,5.26,0.88,0,0,0.88,6.14,1.75,0,4.39,0,15.79,0.88,3.51,2.63,1.75,4.39,3.51,0.88,0,0,0,0.88,0,0,0,0.88,6.14,2.63,1.75,0,1.75,0,2.63,18.42,7.02,15.79,3.51,3.51,8.77,2.63,0.88,0,0.88,0,0,0.88,0,0,0,0.88,0,7.02,2.63,2.63,0,0,0,0.88,0,0.88,0.88,0,7.02
"65","R_3fUVPsTlpOx5KDB",65,111,111,15.32,261.26,49.55,9.91,9.01,0.9,4.5,0,3.6,0,0.9,10.81,15.32,6.31,4.5,3.6,0.9,12.61,4.5,1.8,0,0.9,2.7,2.7,1.8,0.9,0,0,0,12.61,1.8,0,0,5.41,6.31,0.9,0,2.7,4.5,0,0,0,0,0,0,0,0,0,0,0,12.61,6.31,2.7,0,2.7,0.9,0,8.11,8.11,16.22,2.7,8.11,6.31,1.8,0,1.8,0.9,0,0,0,0,0,0,0,0,9.91,5.41,2.7,0,0,0,0,0,0.9,0.9,0,9.91
"66","R_AaIigFQ9ALlZ4L7",66,14,112,10.71,295.54,50.89,16.07,12.5,4.46,3.57,0,4.46,0,3.57,3.57,11.61,10.71,6.25,5.36,0,20.54,5.36,2.68,0,2.68,2.68,3.57,2.68,0.89,0,0.89,0,10.71,1.79,0,0,5.36,7.14,0.89,0,0.89,4.46,0.89,0.89,1.79,0.89,0.89,0,1.79,0,0,0,1.79,9.82,5.36,1.79,0,3.57,0,1.79,15.18,5.36,16.07,6.25,3.57,7.14,1.79,1.79,0,0.89,0,0,0,0,0,0,0,0,10.71,7.14,2.68,0,0,0,0,0,0.89,0.89,0,10.71
"67","R_1rvmSD1HWRu1kRE",67,13,117,16.24,308.55,58.12,17.95,15.38,3.42,0,0,11.97,0,2.56,4.27,8.55,15.38,7.69,5.98,1.71,23.08,3.42,1.71,1.71,1.71,1.71,2.56,0.85,1.71,0,0.85,0,13.68,0.85,0,0,12.82,10.26,1.71,2.56,2.56,2.56,0,0.85,0,0,0,0,2.56,0.85,1.71,0,0,3.42,0.85,0.85,1.71,0.85,0.85,1.71,17.95,7.69,12.82,3.42,3.42,5.98,0.85,0,0.85,0,0,0,0,0,0,0,0,0,7.69,6.84,0,0,0,0,0,0.85,0,0,0,6.84
"68","R_2EoekWHkQDlY1K8",68,16.2857142857143,114,8.77,278.07,55.26,14.04,11.4,0.88,0,0,6.14,4.39,2.63,10.53,17.54,4.39,4.39,7.02,0,14.04,1.75,0,0,0,0.88,3.51,3.51,0,0,0,0,12.28,0,0.88,6.14,0,1.75,1.75,0,0,0,0,0,1.75,1.75,0,0,2.63,0.88,0,0,1.75,7.02,1.75,0,3.51,1.75,0,10.53,0.88,1.75,25.44,7.89,13.16,5.26,0,1.75,0.88,0,2.63,0,0,0,0,0,0,0,9.65,7.02,2.63,0,0,0,0,0,0,0,0,9.65
"69","R_2R83hScKjDRwZUZ",69,16.1428571428571,113,13.27,291.15,50.44,15.04,11.5,4.42,5.31,0,0.88,0.88,3.54,7.08,11.5,8.85,3.54,3.54,0.88,18.58,1.77,1.77,0,0,4.42,3.54,3.54,0,0,0,0,15.93,5.31,0,6.19,0,8.85,0,0.88,1.77,4.42,0,2.65,1.77,1.77,0,0,0.88,0,0.88,0,0,9.73,7.96,0,0,1.77,0,2.65,12.39,2.65,19.47,7.96,2.65,10.62,0,0,0.88,0,0,0,0,0,0,0,0,0,8.85,5.31,2.65,0,0,0,0,0,0.88,0.88,0,8.85
"70","R_1OYWVyjYtTvZy6G",70,18,108,13.89,342.59,60.19,17.59,14.81,5.56,2.78,0,6.48,0,2.78,2.78,11.11,12.96,10.19,7.41,2.78,22.22,4.63,0,4.63,0,0,3.7,2.78,0.93,0.93,0,0,15.74,2.78,0.93,0.93,7.41,17.59,0.93,2.78,5.56,2.78,2.78,5.56,0.93,0,0,0.93,1.85,0,1.85,0,0,10.19,7.41,0,0.93,0.93,0.93,1.85,14.81,0,14.81,5.56,5.56,3.7,0,2.78,0.93,0.93,2.78,0,0,0,0,0,0,0,9.26,3.7,3.7,0,0,0.93,0.93,0,0,0,0,9.26
"71","R_1FlVTtlPZ9DktJv",71,12.8888888888889,116,12.07,311.21,53.45,19.83,14.66,7.76,0.86,6.03,0,0,5.17,0.86,13.79,11.21,4.31,7.76,0.86,20.69,5.17,2.59,4.31,0,3.45,4.31,2.59,1.72,0,0,1.72,9.48,0.86,0.86,0.86,0,9.48,2.59,0.86,0.86,3.45,0,2.59,0,0,0,0,1.72,0,0.86,0,0,6.03,2.59,0.86,1.72,1.72,0,0,15.52,6.9,21.55,3.45,12.07,6.03,5.17,0,0,0,0,0,0,0,0,0,0,0,12.07,4.31,1.72,0,0,0,2.59,0,1.72,1.72,0.86,10.34
"72","R_1I5dg8SaLoAY8sH",72,12.5555555555556,113,12.39,269.91,50.44,11.5,9.73,4.42,0,0,5.31,0,1.77,6.19,8.85,14.16,5.31,7.08,0,20.35,6.19,3.54,0.88,2.65,1.77,5.31,3.54,1.77,0,0.88,0,6.19,0.88,0,6.19,0,4.42,0.88,0,1.77,0.88,0.88,0.88,0,0,0,0,0,0,0,0,0,6.19,0.88,0.88,0,2.65,1.77,5.31,7.96,7.08,20.35,7.08,4.42,8.85,0.88,0.88,0,0,0,0,0,0,0,0,0,0,11.5,7.08,3.54,0,0,0,0,0,0.88,0.88,0,11.5
"73","R_3EKmVjkDh6ZjJ2p",73,13.875,111,10.81,289.19,55.86,16.22,14.41,3.6,0,0,10.81,0,1.8,8.11,13.51,5.41,7.21,6.31,0.9,13.51,3.6,0.9,0.9,1.8,0.9,2.7,0.9,1.8,0,0.9,0.9,13.51,0.9,0,11.71,0,8.11,2.7,1.8,0,0.9,0.9,1.8,1.8,0.9,0,0.9,0.9,0.9,0,0,0,1.8,0.9,0,0,0.9,0,2.7,9.01,0.9,22.52,2.7,9.91,10.81,0,1.8,1.8,0.9,0,0,0.9,0,0,0,0.9,0,9.91,7.21,1.8,0,0,0,0,0,0.9,0.9,0,9.91
"74","R_RfqLH7DtBrE9d73",74,16.7142857142857,117,11.11,254.7,47.86,15.38,9.4,5.13,0.85,0,3.42,0,5.98,5.13,8.55,10.26,2.56,6.84,0.85,14.53,4.27,1.71,0.85,0,2.56,2.56,1.71,0.85,0,0,0,6.84,0,0,0,3.42,11.97,1.71,1.71,1.71,1.71,1.71,3.42,1.71,0.85,0.85,0,0,0,0,0,0,5.98,1.71,1.71,3.42,0,0,0.85,10.26,3.42,13.68,2.56,5.13,5.98,8.55,0.85,0,0,0,0,0.85,0,0,0.85,0,0,15.38,8.55,2.56,0,0,0,0,0,2.56,0.85,0.85,13.68
"75","R_22qTfpo3jj6RnPe",75,18.1666666666667,109,12.84,263.3,47.71,13.76,9.17,1.83,0,0,7.34,0,4.59,3.67,12.84,12.84,4.59,6.42,0.92,21.1,6.42,1.83,0,0,1.83,3.67,3.67,0,0,0,0,10.09,0,0.92,7.34,0,6.42,0,0.92,1.83,0.92,1.83,0.92,0.92,0.92,0,0,0.92,0,0.92,0,0,7.34,0.92,1.83,0,4.59,0,1.83,13.76,3.67,13.76,6.42,2.75,4.59,0,2.75,0,0,0,0,0,0,0,0,0,0,18.35,4.59,9.17,0,0,0,0.92,0,3.67,3.67,0,18.35
"76","R_3JlKkHMzP57GU2E",76,12.4444444444444,112,12.5,251.79,54.46,11.61,4.46,3.57,0,0.89,0,0,7.14,8.04,8.04,10.71,9.82,7.14,1.79,14.29,3.57,0,0.89,0.89,1.79,8.93,8.04,0.89,0,0.89,0,4.46,0,0,0,0,9.82,0.89,0.89,1.79,1.79,1.79,5.36,2.68,0,0.89,0.89,0.89,0,0,0,0,3.57,0.89,0.89,0,1.79,0,1.79,10.71,1.79,13.39,3.57,6.25,4.46,0,0.89,0,0.89,0.89,0,0,0,0,0,0,0,10.71,7.14,2.68,0,0,0,0,0,0.89,0.89,0,10.71
"77","R_3KuAZRVYPgx7UOj",77,17.1428571428571,120,10,290.83,54.17,11.67,10,2.5,6.67,0,0.83,0,1.67,5,14.17,9.17,7.5,10,0.83,13.33,1.67,0.83,0,1.67,1.67,1.67,1.67,0,0,0,0,9.17,0,0.83,0.83,0,7.5,0,0.83,0.83,4.17,1.67,2.5,2.5,2.5,0,0,5,3.33,0,0,1.67,14.17,8.33,0,1.67,1.67,2.5,0,7.5,8.33,20.83,2.5,10.83,8.33,0,0.83,2.5,0,0.83,0,0,0,0,0,0,0,10.83,5.83,3.33,0,0,0,0,0,0,0,0.83,9.17
"78","R_snC6e8HMGlWUOch",78,19.3333333333333,116,12.93,239.66,42.24,11.21,9.48,1.72,0,0,6.9,0.86,1.72,6.9,11.21,7.76,2.59,6.03,0,9.48,3.45,2.59,0,1.72,2.59,1.72,1.72,0,0,0,0,17.24,2.59,0.86,7.76,2.59,6.9,0.86,0,0,5.17,0,1.72,0.86,0,0,0.86,2.59,0.86,0,0,1.72,7.76,4.31,0.86,3.45,0.86,0.86,2.59,7.76,0.86,8.62,1.72,3.45,3.45,0,3.45,1.72,3.45,0,0,0,0,0,0,0,0,17.24,5.17,6.03,0,0,0,0,0,2.59,2.59,1.72,13.79
"79","R_3DhlwmzTsnWbtZW",79,22.4,112,13.39,296.43,56.25,17.86,12.5,5.36,0.89,0.89,0,5.36,5.36,3.57,15.18,11.61,1.79,7.14,2.68,18.75,5.36,3.57,0.89,0,0.89,7.14,7.14,0,0,0,0,10.71,2.68,0,1.79,0.89,16.96,2.68,1.79,4.46,2.68,0.89,4.46,0.89,0.89,0,0,0,0,0,0,0,6.25,1.79,1.79,3.57,0.89,0,0,12.5,0.89,10.71,2.68,6.25,1.79,1.79,2.68,0,0.89,0,0,0,0,0,0,0,0,9.82,4.46,0,0,0,0,0,3.57,1.79,1.79,0,6.25
"80","R_1EYbQ510MIQAmjc",80,15.7142857142857,110,14.55,277.27,50,12.73,10.91,1.82,2.73,0,6.36,0,1.82,3.64,17.27,8.18,5.45,4.55,0,14.55,4.55,0.91,1.82,0.91,2.73,3.64,3.64,0,0,0,0,13.64,2.73,0,0.91,7.27,1.82,0,0,0,0.91,0,0.91,0,0,0,0,0.91,0,0.91,0,0,14.55,6.36,0.91,4.55,2.73,0,1.82,12.73,1.82,20.91,3.64,12.73,5.45,0,0,0.91,0,0,0,0,0,0,0,0,0,7.27,5.45,0.91,0,0,0,0,0,0,0,0,7.27
"81","R_2CZIISWsYPyxrgm",81,18.3333333333333,110,14.55,240.91,46.36,13.64,10,2.73,0,0,7.27,0,3.64,6.36,13.64,7.27,2.73,4.55,0,16.36,0.91,0,0.91,1.82,0,1.82,1.82,0,0,0,0,9.09,1.82,0,8.18,0.91,2.73,0.91,0,0.91,0,0.91,0,0,0,0,0,1.82,0,1.82,0,0,4.55,0,0.91,3.64,0,0,0.91,11.82,4.55,15.45,4.55,5.45,5.45,6.36,0.91,0.91,0.91,0.91,0,0.91,0.91,0.91,0,0,0,10,4.55,5.45,0,0,0,0,0,0,0,0,10
"82","R_sYT78POrix7nezT",82,29.25,117,12.82,288.89,49.57,11.11,8.55,2.56,4.27,0,1.71,0,2.56,8.55,17.95,8.55,1.71,4.27,0,13.68,7.69,4.27,1.71,0.85,3.42,0.85,0.85,0,0,0,0,8.55,0,0.85,0,2.56,5.13,0,0.85,0,1.71,1.71,2.56,0,0,0,0,0.85,0,0,0,0.85,12.82,6.84,2.56,0.85,1.71,0.85,0,12.82,5.13,30.77,6.84,13.68,11.11,2.56,0,0,0,0,0,0,0,0,0,0,0,9.4,3.42,2.56,2.56,0,0,0,0.85,0,0,0,8.55
"83","R_1HelY5vTWkTLd4I",83,19.3333333333333,116,11.21,256.03,49.14,9.48,7.76,2.59,5.17,0,0,0,1.72,7.76,16.38,6.9,4.31,6.03,0.86,18.1,1.72,0.86,0.86,0,2.59,0.86,0.86,0,0,0,0,9.48,0,0,0,0,8.62,0.86,0,1.72,5.17,0,1.72,4.31,1.72,0,1.72,0.86,0,0,0,0.86,6.03,5.17,0.86,0,0,0,0.86,10.34,3.45,20.69,11.21,6.03,4.31,0.86,1.72,1.72,1.72,0,0,0,0,0,0,0,0,10.34,5.17,4.31,0,0,0,0,0,0.86,0.86,0,10.34
"84","R_1i8wcIWWstighhI",84,20.4,102,21.57,241.18,46.08,8.82,5.88,0.98,0,0,4.9,0,2.94,4.9,8.82,10.78,3.92,6.86,1.96,15.69,1.96,0.98,0.98,0.98,0,3.92,1.96,1.96,0.98,0,0,7.84,0.98,0.98,1.96,3.92,4.9,0.98,0.98,1.96,0.98,0.98,2.94,1.96,0,0,1.96,4.9,1.96,2.94,0,0,3.92,0.98,1.96,0,2.94,0,1.96,11.76,0.98,16.67,3.92,2.94,9.8,0,0.98,0.98,0.98,0,0.98,0,0,0,0,0,0,11.76,4.9,5.88,0,0,0,0,0,0.98,0.98,0,11.76
"85","R_3sttO79WlXspu64",85,26.25,105,18.1,247.62,43.81,12.38,8.57,0,0,0,8.57,0,3.81,6.67,13.33,5.71,3.81,5.71,0,18.1,2.86,0,0,3.81,1.9,1.9,1.9,0,0,0,0,10.48,0,0,0,8.57,8.57,1.9,1.9,0.95,0,3.81,0,0,0,0,0,0,0,0,0,0,8.57,0.95,0,1.9,5.71,0,0,14.29,3.81,14.29,3.81,7.62,3.81,0,0.95,1.9,0.95,0,0,0,0,0,0,0,0,15.24,3.81,1.9,0,0,0,0,6.67,2.86,2.86,0,8.57
"86","R_1gLpRW0LwNTjYmP",86,118,118,8.47,355.93,62.71,19.49,15.25,10.17,0,0,0,5.08,4.24,2.54,11.86,16.1,5.08,6.78,5.08,27.12,2.54,1.69,0.85,0.85,4.24,3.39,0.85,2.54,0,1.69,0,10.17,0,0,0,0,31.36,6.78,1.69,11.02,8.47,4.24,10.17,3.39,0.85,0.85,1.69,0.85,0,0,0,0.85,5.08,3.39,0,0,0.85,0.85,2.54,16.1,0.85,10.17,1.69,5.93,1.69,0,4.24,0,0,0,0,0,0,0,0,0,0,6.78,5.08,0.85,0,0,0,0,0,0,0,0,6.78
